channel,date,duration_female,duration_male,duration_noise,duration_music,total_duration,pct_female,pct_male,media_type
France Musique,2007-12-30,4274.3,6215.3,811.0,420.6,10489.5,40.75,59.25,radio
France Musique,2008-01-06,544.7,767.6,42.6,45.3,1312.3,41.51,58.49,radio
France Musique,2008-01-13,3064.3,3967.4,394.5,94.4,7031.7,43.58,56.42,radio
France Musique,2008-01-20,4271.7,5237.9,288.7,302.8,9509.5,44.92,55.08,radio
France Musique,2008-01-27,2000.3,2348.7,330.3,124.7,4349.0,45.99,54.01,radio
France Musique,2008-02-03,1628.0,2048.9,182.3,61.9,3676.9,44.28,55.72,radio
France Musique,2008-02-10,942.0,1231.2,50.2,23.1,2173.2,43.35,56.65,radio
France Musique,2008-02-17,5550.4,7795.4,768.7,564.2,13345.9,41.59,58.41,radio
France Musique,2008-02-24,2235.7,2478.2,154.4,130.9,4713.9,47.43,52.57,radio
France Musique,2008-03-02,3616.8,4713.2,345.8,280.7,8330.0,43.42,56.58,radio
France Musique,2008-03-09,3620.6,4105.2,368.9,246.9,7725.8,46.86,53.14,radio
France Musique,2008-03-16,856.3,962.6,75.0,73.0,1819.0,47.08,52.92,radio
France Musique,2008-03-23,2489.0,3347.0,281.1,149.9,5835.9,42.65,57.35,radio
France Musique,2008-03-30,1408.4,1699.6,143.4,124.9,3108.0,45.32,54.68,radio
France Musique,2008-04-06,395.5,631.0,57.7,50.6,1026.5,38.53,61.47,radio
France Musique,2008-04-13,1283.9,1509.7,174.3,74.6,2793.6,45.96,54.04,radio
France Musique,2008-04-20,4267.7,7014.4,310.8,146.9,11282.0,37.83,62.17,radio
France Musique,2008-04-27,4961.7,6970.6,781.2,580.7,11932.3,41.58,58.42,radio
France Musique,2008-05-04,760.4,1039.4,67.0,87.9,1799.8,42.25,57.75,radio
France Musique,2008-05-11,4248.9,5504.9,328.2,400.4,9753.8,43.56,56.44,radio
France Musique,2008-05-18,5108.2,7296.6,544.1,473.5,12404.8,41.18,58.82,radio
France Musique,2008-05-25,3387.1,3586.7,153.7,160.2,6973.8,48.57,51.43,radio
France Musique,2008-06-01,2170.2,2710.2,368.2,134.4,4880.4,44.47,55.53,radio
France Musique,2008-06-08,629.2,873.8,72.2,38.1,1503.0,41.86,58.14,radio
France Musique,2008-06-15,1851.3,1927.0,93.4,157.2,3778.3,49.0,51.0,radio
France Musique,2008-06-22,6200.5,6927.5,272.2,415.6,13128.0,47.23,52.77,radio
France Musique,2008-06-29,6596.8,7165.2,646.9,397.5,13762.1,47.93,52.07,radio
France Musique,2008-07-06,4932.7,6253.3,317.0,397.4,11186.0,44.1,55.9,radio
France Musique,2008-07-13,2533.0,3408.9,320.2,219.8,5941.9,42.63,57.37,radio
France Musique,2008-07-20,5261.7,7011.5,370.3,441.9,12273.2,42.87,57.13,radio
France Musique,2008-07-27,5134.9,7058.0,701.0,504.9,12192.9,42.11,57.89,radio
France Musique,2008-08-03,4640.5,5402.1,406.8,309.3,10042.6,46.21,53.79,radio
France Musique,2008-08-10,4195.6,5438.2,648.0,161.3,9633.8,43.55,56.45,radio
France Musique,2008-08-17,2925.9,3919.3,138.0,87.7,6845.2,42.74,57.26,radio
France Musique,2008-08-24,3626.8,4671.7,393.2,104.0,8298.6,43.7,56.3,radio
France Musique,2008-08-31,4713.3,6214.8,849.7,506.6,10928.1,43.13,56.87,radio
France Musique,2008-09-07,4556.7,5558.0,213.3,360.5,10114.7,45.05,54.95,radio
France Musique,2008-09-14,5728.7,7510.0,359.6,505.8,13238.8,43.27,56.73,radio
France Musique,2008-09-21,1967.7,2761.4,140.5,92.7,4729.0,41.61,58.39,radio
France Musique,2008-09-28,3677.8,4176.8,322.1,133.8,7854.6,46.82,53.18,radio
France Musique,2008-10-05,1844.7,2481.4,332.0,81.6,4326.1,42.64,57.36,radio
France Musique,2008-10-12,3030.2,3971.6,268.6,74.5,7001.8,43.28,56.72,radio
France Musique,2008-10-19,4630.8,7395.4,296.0,500.3,12026.2,38.51,61.49,radio
France Musique,2008-10-26,3427.3,4184.2,157.5,233.8,7611.5,45.03,54.97,radio
France Musique,2008-11-02,5662.9,7516.7,294.8,373.2,13179.7,42.97,57.03,radio
France Musique,2008-11-09,1728.8,2324.6,89.5,130.8,4053.4,42.65,57.35,radio
France Musique,2008-11-16,5244.6,6655.2,492.6,172.1,11899.8,44.07,55.93,radio
France Musique,2008-11-23,4103.3,4741.1,292.5,165.3,8844.5,46.39,53.61,radio
France Musique,2008-11-30,2415.2,3096.5,138.0,174.6,5511.7,43.82,56.18,radio
France Musique,2008-12-07,3968.8,4724.0,590.6,151.1,8692.8,45.66,54.34,radio
France Musique,2008-12-14,1534.9,1965.4,252.2,67.3,3500.3,43.85,56.15,radio
France Musique,2008-12-21,3638.6,5453.1,430.7,388.3,9091.7,40.02,59.98,radio
France Musique,2008-12-28,5002.5,6287.8,385.6,344.2,11290.4,44.31,55.69,radio
France Musique,2009-01-04,2987.1,3833.4,154.4,226.0,6820.5,43.8,56.2,radio
France Musique,2009-01-11,6104.4,7543.7,1015.6,524.5,13648.1,44.73,55.27,radio
France Musique,2009-01-18,3924.5,4454.3,446.1,358.4,8378.8,46.84,53.16,radio
France Musique,2009-01-25,1708.5,2391.9,224.8,139.7,4100.4,41.67,58.33,radio
France Musique,2009-02-01,4812.8,7385.2,465.0,258.5,12198.0,39.46,60.54,radio
France Musique,2009-02-08,4349.1,5679.7,371.1,261.8,10028.8,43.37,56.63,radio
France Musique,2009-02-15,4524.3,5869.4,552.3,163.0,10393.7,43.53,56.47,radio
France Musique,2009-02-22,5152.3,6821.3,480.1,540.2,11973.6,43.03,56.97,radio
France Musique,2009-03-01,5706.7,7472.6,324.0,350.1,13179.4,43.3,56.7,radio
France Musique,2009-03-08,1402.5,1771.6,86.0,46.2,3174.1,44.18,55.82,radio
France Musique,2009-03-15,2025.3,2825.3,176.4,91.2,4850.5,41.75,58.25,radio
France Musique,2009-03-22,1931.2,2288.5,236.5,152.8,4219.7,45.77,54.23,radio
France Musique,2009-03-29,5064.7,6196.6,555.8,179.5,11261.3,44.97,55.03,radio
France Musique,2009-04-05,2684.7,3597.7,270.5,289.3,6282.3,42.73,57.27,radio
France Musique,2009-04-12,5922.5,7750.2,569.7,595.7,13672.7,43.32,56.68,radio
France Musique,2009-04-19,1348.7,1774.2,189.9,109.6,3122.9,43.19,56.81,radio
France Musique,2009-04-26,1140.8,1608.5,67.6,102.4,2749.3,41.49,58.51,radio
France Musique,2009-05-03,4560.1,5288.5,207.3,334.6,9848.6,46.3,53.7,radio
France Musique,2009-05-10,3257.6,4909.3,514.8,384.1,8167.0,39.89,60.11,radio
France Musique,2009-05-17,2425.4,3087.0,250.0,91.2,5512.4,44.0,56.0,radio
France Musique,2009-05-24,4764.6,5641.3,484.5,337.2,10405.9,45.79,54.21,radio
France Musique,2009-05-31,1747.0,2122.5,248.1,141.1,3869.5,45.15,54.85,radio
France Musique,2009-06-07,4852.9,6162.6,551.2,478.2,11015.5,44.05,55.95,radio
France Musique,2009-06-14,4068.6,4841.2,426.8,140.7,8909.8,45.66,54.34,radio
France Musique,2009-06-21,2320.0,2824.3,239.7,136.4,5144.3,45.1,54.9,radio
France Musique,2009-06-28,2461.6,2999.4,271.3,164.9,5461.0,45.08,54.92,radio
France Musique,2009-07-05,716.5,937.0,105.2,64.1,1653.4,43.33,56.67,radio
France Musique,2009-07-12,2069.4,2741.5,263.9,130.8,4810.9,43.02,56.98,radio
France Musique,2009-07-19,5093.0,6255.1,454.8,345.8,11348.1,44.88,55.12,radio
France Musique,2009-07-26,1390.8,1962.8,79.2,68.9,3353.5,41.47,58.53,radio
France Musique,2009-08-02,1841.6,2240.6,97.0,176.1,4082.2,45.11,54.89,radio
France Musique,2009-08-09,4211.3,5072.6,235.4,356.9,9283.9,45.36,54.64,radio
France Musique,2009-08-16,486.7,702.6,83.7,25.4,1189.3,40.92,59.08,radio
France Musique,2009-08-23,3640.2,4651.0,240.0,307.9,8291.2,43.9,56.1,radio
France Musique,2009-08-30,3487.5,4916.7,379.3,176.0,8404.2,41.5,58.5,radio
France Musique,2009-09-06,4409.2,5583.1,685.5,146.7,9992.3,44.13,55.87,radio
France Musique,2009-09-13,2944.5,4086.6,142.3,265.7,7031.0,41.88,58.12,radio
France Musique,2009-09-20,624.9,845.2,45.9,64.7,1470.0,42.51,57.49,radio
France Musique,2009-09-27,4734.0,5825.1,563.4,271.2,10559.1,44.83,55.17,radio
France Musique,2009-10-04,1936.4,2212.4,309.1,190.6,4148.7,46.67,53.33,radio
France Musique,2009-10-11,5653.4,7005.5,455.4,554.3,12658.8,44.66,55.34,radio
France Musique,2009-10-18,3758.7,4715.1,433.7,126.5,8473.8,44.36,55.64,radio
France Musique,2009-10-25,1594.7,2145.5,260.7,41.3,3740.2,42.64,57.36,radio
France Musique,2009-11-01,1644.9,1939.3,177.4,163.3,3584.1,45.89,54.11,radio
France Musique,2009-11-08,3051.2,4456.3,433.4,337.3,7507.6,40.64,59.36,radio
France Musique,2009-11-15,5083.5,6706.9,786.0,350.0,11790.4,43.12,56.88,radio
France Musique,2009-11-22,5984.3,7144.1,532.7,632.4,13128.5,45.58,54.42,radio
France Musique,2009-11-29,1215.2,1462.5,194.7,51.1,2677.7,45.38,54.62,radio
France Musique,2009-12-06,6622.8,6917.5,492.1,363.6,13540.3,48.91,51.09,radio
France Musique,2009-12-13,1356.0,1489.5,149.9,73.0,2845.6,47.65,52.35,radio
France Musique,2009-12-20,5088.8,7062.4,500.6,430.9,12151.2,41.88,58.12,radio
France Musique,2009-12-27,4106.3,5331.4,549.0,182.7,9437.7,43.51,56.49,radio
France Musique,2010-01-03,2616.1,3658.1,455.3,82.1,6274.2,41.7,58.3,radio
France Musique,2010-01-10,4285.2,5399.6,442.7,429.9,9684.9,44.25,55.75,radio
France Musique,2010-01-17,2061.9,2785.1,282.2,81.7,4847.0,42.54,57.46,radio
France Musique,2010-01-24,5243.1,6479.7,405.7,506.6,11722.9,44.73,55.27,radio
France Musique,2010-01-31,5678.4,7933.4,792.0,430.0,13611.9,41.72,58.28,radio
France Musique,2010-02-07,655.0,900.8,57.4,23.3,1555.8,42.1,57.9,radio
France Musique,2010-02-14,1165.8,1568.1,202.2,36.6,2733.9,42.64,57.36,radio
France Musique,2010-02-21,5263.8,7237.5,609.4,203.2,12501.3,42.11,57.89,radio
France Musique,2010-02-28,6031.9,6882.5,534.0,475.3,12914.3,46.71,53.29,radio
France Musique,2010-03-07,789.0,1000.6,89.4,34.1,1789.5,44.09,55.91,radio
France Musique,2010-03-14,5696.0,7537.5,918.5,334.8,13233.5,43.04,56.96,radio
France Musique,2010-03-21,2881.6,4465.8,532.3,97.7,7347.4,39.22,60.78,radio
France Musique,2010-03-28,1977.3,2686.2,154.1,149.5,4663.5,42.4,57.6,radio
France Musique,2010-04-04,1806.6,2198.4,189.8,44.2,4005.0,45.11,54.89,radio
France Musique,2010-04-11,3164.4,3604.7,469.8,192.2,6769.1,46.75,53.25,radio
France Musique,2010-04-18,5265.1,7460.2,555.7,311.1,12725.3,41.38,58.62,radio
France Musique,2010-04-25,5237.5,6879.9,761.3,204.8,12117.3,43.22,56.78,radio
France Musique,2010-05-02,5319.0,8073.3,626.8,253.0,13392.3,39.72,60.28,radio
France Musique,2010-05-09,1416.4,1829.0,225.2,97.4,3245.4,43.64,56.36,radio
France Musique,2010-05-16,1621.7,1934.9,216.3,175.3,3556.6,45.6,54.4,radio
France Musique,2010-05-23,3409.1,4418.6,467.1,149.8,7827.7,43.55,56.45,radio
France Musique,2010-05-30,1420.1,1975.3,219.1,124.9,3395.5,41.82,58.18,radio
France Musique,2010-06-06,5803.0,6974.0,307.4,376.9,12777.0,45.42,54.58,radio
France Musique,2010-06-13,1418.0,1636.9,184.8,61.0,3054.9,46.42,53.58,radio
France Musique,2010-06-20,5550.1,6484.5,898.2,157.9,12034.6,46.12,53.88,radio
France Musique,2010-06-27,4881.2,6909.0,923.1,142.6,11790.2,41.4,58.6,radio
France Musique,2010-07-04,2092.0,2844.8,380.0,52.7,4936.8,42.38,57.62,radio
France Musique,2010-07-11,3489.1,4925.2,460.9,303.6,8414.3,41.47,58.53,radio
France Musique,2010-07-18,2814.9,3653.8,287.9,151.1,6468.8,43.52,56.48,radio
France Musique,2010-07-25,5460.7,8174.1,805.5,550.9,13634.9,40.05,59.95,radio
France Musique,2010-08-01,2644.0,4259.2,249.5,238.8,6903.2,38.3,61.7,radio
France Musique,2010-08-08,5873.7,8170.9,337.0,584.0,14044.5,41.82,58.18,radio
France Musique,2010-08-15,3404.1,4362.3,449.2,265.7,7766.4,43.83,56.17,radio
France Musique,2010-08-22,4250.8,6131.9,736.3,118.8,10382.7,40.94,59.06,radio
France Musique,2010-08-29,1578.9,1898.9,113.2,45.6,3477.8,45.4,54.6,radio
France Musique,2010-09-05,1881.2,2262.3,207.0,105.9,4143.5,45.4,54.6,radio
France Musique,2010-09-12,3605.0,4352.6,219.0,181.7,7957.6,45.3,54.7,radio
France Musique,2010-09-19,5525.2,8077.4,821.8,653.4,13602.6,40.62,59.38,radio
France Musique,2010-09-26,4975.9,6619.3,297.7,553.1,11595.1,42.91,57.09,radio
France Musique,2010-10-03,2205.8,2831.8,299.9,220.9,5037.6,43.79,56.21,radio
France Musique,2010-10-10,1300.3,2112.4,217.3,80.4,3412.7,38.1,61.9,radio
France Musique,2010-10-17,3787.4,5585.4,326.2,370.8,9372.8,40.41,59.59,radio
France Musique,2010-10-24,3777.9,4315.0,213.4,97.8,8093.0,46.68,53.32,radio
France Musique,2010-10-31,968.6,1336.1,97.7,51.1,2304.8,42.03,57.97,radio
France Musique,2010-11-07,5864.2,6871.4,979.4,128.1,12735.7,46.05,53.95,radio
France Musique,2010-11-14,1890.6,2089.3,98.2,88.6,3979.9,47.5,52.5,radio
France Musique,2010-11-21,1387.7,2075.8,149.6,37.1,3463.5,40.07,59.93,radio
France Musique,2010-11-28,6382.3,7656.6,1095.4,215.8,14038.9,45.46,54.54,radio
France Musique,2010-12-05,2259.0,2809.5,105.1,61.7,5068.5,44.57,55.43,radio
France Musique,2010-12-12,4053.1,5935.4,325.8,315.0,9988.5,40.58,59.42,radio
France Musique,2010-12-19,6382.9,8002.6,883.9,343.3,14385.5,44.37,55.63,radio
France Musique,2010-12-26,5493.5,8437.9,307.5,234.5,13931.4,39.43,60.57,radio
France Musique,2011-01-02,4175.0,6444.1,234.2,222.6,10619.1,39.32,60.68,radio
France Musique,2011-01-09,5474.0,6976.3,549.3,225.6,12450.3,43.97,56.03,radio
France Musique,2011-01-16,1806.8,2906.7,334.2,207.7,4713.5,38.33,61.67,radio
France Musique,2011-01-23,2933.3,3615.7,368.3,253.8,6549.0,44.79,55.21,radio
France Musique,2011-01-30,4074.3,5751.7,737.9,120.0,9825.9,41.46,58.54,radio
France Musique,2011-02-06,888.1,997.8,134.2,64.3,1885.8,47.09,52.91,radio
France Musique,2011-02-13,3634.9,5602.6,281.1,291.1,9237.6,39.35,60.65,radio
France Musique,2011-02-20,3278.1,4236.9,258.6,275.9,7514.9,43.62,56.38,radio
France Musique,2011-02-27,940.6,1086.7,134.2,55.8,2027.3,46.4,53.6,radio
France Musique,2011-03-06,2196.3,2914.1,390.1,92.0,5110.4,42.98,57.02,radio
France Musique,2011-03-13,2025.0,2892.2,124.6,227.2,4917.1,41.18,58.82,radio
France Musique,2011-03-20,4923.7,8044.9,748.7,298.0,12968.6,37.97,62.03,radio
France Musique,2011-03-27,5762.7,7063.2,383.9,547.0,12825.9,44.93,55.07,radio
France Musique,2011-04-03,5164.6,6505.2,875.6,138.9,11669.8,44.26,55.74,radio
France Musique,2011-04-10,3647.9,4518.8,334.5,338.4,8166.8,44.67,55.33,radio
France Musique,2011-04-17,3168.3,3451.3,274.5,320.5,6619.6,47.86,52.14,radio
France Musique,2011-04-24,1322.8,1456.0,179.0,102.4,2778.8,47.6,52.4,radio
France Musique,2011-05-01,3395.1,4402.1,220.2,115.6,7797.2,43.54,56.46,radio
France Musique,2011-05-08,3948.9,4607.6,407.7,263.5,8556.6,46.15,53.85,radio
France Musique,2011-05-15,1358.1,1655.5,69.7,130.1,3013.6,45.07,54.93,radio
France Musique,2011-05-22,5110.1,6207.0,371.6,162.4,11317.0,45.15,54.85,radio
France Musique,2011-05-29,1394.7,1665.2,178.5,79.2,3059.9,45.58,54.42,radio
France Musique,2011-06-05,2399.2,3482.7,448.8,204.9,5882.0,40.79,59.21,radio
France Musique,2011-06-12,4107.0,5510.6,702.2,139.9,9617.7,42.7,57.3,radio
France Musique,2011-06-19,1682.8,2037.4,180.4,94.6,3720.2,45.23,54.77,radio
France Musique,2011-06-26,969.8,1328.1,138.5,101.5,2297.9,42.2,57.8,radio
France Musique,2011-07-03,555.8,727.0,43.8,26.2,1282.7,43.33,56.67,radio
France Musique,2011-07-10,5023.3,6907.6,777.0,516.1,11930.9,42.1,57.9,radio
France Musique,2011-07-17,577.7,660.2,35.8,37.0,1237.9,46.67,53.33,radio
France Musique,2011-07-24,512.4,711.7,32.1,27.8,1224.0,41.86,58.14,radio
France Musique,2011-07-31,4695.7,6406.9,366.8,388.9,11102.6,42.29,57.71,radio
France Musique,2011-08-07,5219.2,7572.7,489.6,153.2,12791.9,40.8,59.2,radio
France Musique,2011-08-14,3485.1,3848.0,335.0,292.2,7333.2,47.53,52.47,radio
France Musique,2011-08-21,3009.2,3513.2,132.3,297.4,6522.4,46.14,53.86,radio
France Musique,2011-08-28,3823.8,4565.3,426.1,166.6,8389.1,45.58,54.42,radio
France Musique,2011-09-04,4401.3,6492.4,378.7,518.1,10893.7,40.4,59.6,radio
France Musique,2011-09-11,5229.8,5721.6,855.3,342.7,10951.4,47.75,52.25,radio
France Musique,2011-09-18,736.7,906.4,41.5,39.9,1643.2,44.84,55.16,radio
France Musique,2011-09-25,5487.2,7910.6,648.3,617.7,13397.8,40.96,59.04,radio
France Musique,2011-10-02,698.6,945.4,67.2,40.1,1644.0,42.5,57.5,radio
France Musique,2011-10-09,1247.2,1570.5,115.0,138.7,2817.6,44.26,55.74,radio
France Musique,2011-10-16,5810.3,7646.6,480.2,304.1,13456.8,43.18,56.82,radio
France Musique,2011-10-23,4227.6,6469.5,577.9,309.2,10697.1,39.52,60.48,radio
France Musique,2011-10-30,6199.5,7625.3,456.9,613.0,13824.8,44.84,55.16,radio
France Musique,2011-11-06,1421.7,1973.9,185.6,44.8,3395.5,41.87,58.13,radio
France Musique,2011-11-13,3371.9,4019.3,297.4,325.4,7391.2,45.62,54.38,radio
France Musique,2011-11-20,2563.7,2747.6,175.2,167.2,5311.3,48.27,51.73,radio
France Musique,2011-11-27,6410.4,7243.8,760.6,147.1,13654.2,46.95,53.05,radio
France Musique,2011-12-04,5679.4,7320.4,462.1,546.8,12999.8,43.69,56.31,radio
France Musique,2011-12-11,4265.3,4903.8,707.5,200.4,9169.1,46.52,53.48,radio
France Musique,2011-12-18,6386.2,7825.8,408.6,200.0,14212.1,44.94,55.06,radio
France Musique,2011-12-25,2845.3,3868.8,424.4,227.4,6714.1,42.38,57.62,radio
France Musique,2012-01-01,4791.9,7385.0,600.3,548.0,12176.8,39.35,60.65,radio
France Musique,2012-01-08,4199.3,4808.2,562.3,106.9,9007.4,46.62,53.38,radio
France Musique,2012-01-15,4184.6,4808.2,204.6,221.1,8992.8,46.53,53.47,radio
France Musique,2012-01-22,1059.2,1048.4,64.3,49.2,2107.6,50.26,49.74,radio
France Musique,2012-01-29,6457.7,7768.0,925.6,295.2,14225.7,45.39,54.61,radio
France Musique,2012-02-05,2344.1,2907.8,201.8,228.7,5251.9,44.63,55.37,radio
France Musique,2012-02-12,552.2,558.2,61.8,52.9,1110.4,49.73,50.27,radio
France Musique,2012-02-19,676.1,863.5,46.6,21.8,1539.6,43.91,56.09,radio
France Musique,2012-02-26,5603.5,8198.5,938.9,489.8,13802.0,40.6,59.4,radio
France Musique,2012-03-04,3884.7,5685.2,574.1,161.1,9569.9,40.59,59.41,radio
France Musique,2012-03-11,641.3,710.0,66.7,58.7,1351.3,47.46,52.54,radio
France Musique,2012-03-18,3370.5,4888.2,593.9,329.2,8258.7,40.81,59.19,radio
France Musique,2012-03-25,3762.7,5990.8,486.2,485.4,9753.4,38.58,61.42,radio
France Musique,2012-04-01,4193.5,4947.7,320.9,443.5,9141.3,45.87,54.13,radio
France Musique,2012-04-08,3442.1,4102.5,470.0,136.3,7544.7,45.62,54.38,radio
France Musique,2012-04-15,3660.4,4791.5,271.0,164.8,8451.9,43.31,56.69,radio
France Musique,2012-04-22,3427.3,4421.1,280.6,271.1,7848.5,43.67,56.33,radio
France Musique,2012-04-29,1872.8,2686.4,233.8,170.6,4559.1,41.08,58.92,radio
France Musique,2012-05-06,3098.2,3820.1,532.6,121.7,6918.3,44.78,55.22,radio
France Musique,2012-05-13,3611.5,5751.3,652.7,254.1,9362.8,38.57,61.43,radio
France Musique,2012-05-20,4488.2,6142.3,714.0,239.7,10630.5,42.22,57.78,radio
France Musique,2012-05-27,4926.6,6447.3,295.6,309.6,11373.9,43.31,56.69,radio
France Musique,2012-06-03,5616.8,7843.7,896.2,547.1,13460.5,41.73,58.27,radio
France Musique,2012-06-10,3154.9,4403.2,433.1,313.2,7558.0,41.74,58.26,radio
France Musique,2012-06-17,5367.6,7459.9,432.8,477.2,12827.5,41.84,58.16,radio
France Musique,2012-06-24,5531.7,7773.8,1026.3,294.4,13305.5,41.57,58.43,radio
France Musique,2012-07-01,4768.4,6386.1,283.1,210.8,11154.5,42.75,57.25,radio
France Musique,2012-07-08,2972.4,4363.4,179.6,176.8,7335.8,40.52,59.48,radio
France Musique,2012-07-15,3636.7,4025.0,359.3,178.3,7661.7,47.47,52.53,radio
France Musique,2012-07-22,2674.1,3199.2,307.7,151.8,5873.3,45.53,54.47,radio
France Musique,2012-07-29,6697.6,7657.1,539.8,212.5,14354.7,46.66,53.34,radio
France Musique,2012-08-05,1166.5,1722.7,163.0,93.2,2889.2,40.38,59.62,radio
France Musique,2012-08-12,5421.3,7010.5,605.1,513.1,12431.8,43.61,56.39,radio
France Musique,2012-08-19,638.7,886.9,75.5,65.5,1525.6,41.87,58.13,radio
France Musique,2012-08-26,5371.8,7470.9,399.6,494.2,12842.7,41.83,58.17,radio
France Musique,2012-09-02,839.9,1037.7,98.2,41.3,1877.6,44.73,55.27,radio
France Musique,2012-09-09,1940.5,2191.2,211.6,178.3,4131.7,46.97,53.03,radio
France Musique,2012-09-16,4426.4,5714.3,475.9,318.6,10140.7,43.65,56.35,radio
France Musique,2012-09-23,1242.6,1491.7,178.9,136.2,2734.3,45.45,54.55,radio
France Musique,2012-09-30,637.0,964.5,108.2,69.8,1601.6,39.78,60.22,radio
France Musique,2012-10-07,5742.0,7210.1,700.3,434.3,12952.1,44.33,55.67,radio
France Musique,2012-10-14,6163.7,8175.8,1059.3,507.4,14339.5,42.98,57.02,radio
France Musique,2012-10-21,4998.5,7297.0,456.7,126.2,12295.5,40.65,59.35,radio
France Musique,2012-10-28,733.2,922.5,52.7,70.4,1655.7,44.29,55.71,radio
France Musique,2012-11-04,5267.8,6567.6,839.5,204.1,11835.5,44.51,55.49,radio
France Musique,2012-11-11,3445.0,4425.0,453.2,292.1,7870.0,43.77,56.23,radio
France Musique,2012-11-18,1561.7,1959.7,232.3,42.8,3521.3,44.35,55.65,radio
France Musique,2012-11-25,1422.1,1708.8,137.1,101.8,3131.0,45.42,54.58,radio
France Musique,2012-12-02,4324.9,6524.2,221.4,402.9,10849.1,39.86,60.14,radio
France Musique,2012-12-09,5810.1,7913.0,398.4,607.0,13723.1,42.34,57.66,radio
France Musique,2012-12-16,6092.5,7970.5,945.1,342.8,14063.0,43.32,56.68,radio
France Musique,2012-12-23,2298.6,3316.5,220.8,137.6,5615.1,40.94,59.06,radio
France Musique,2012-12-30,3860.1,5662.9,666.3,204.2,9523.0,40.53,59.47,radio
France Musique,2013-01-06,1643.4,2128.8,177.6,141.1,3772.2,43.57,56.43,radio
France Musique,2013-01-13,1385.0,1949.8,124.2,144.7,3334.8,41.53,58.47,radio
France Musique,2013-01-20,3383.8,4389.8,429.7,140.3,7773.6,43.53,56.47,radio
France Musique,2013-01-27,1682.5,1918.8,84.7,131.7,3601.3,46.72,53.28,radio
France Musique,2013-02-03,5406.3,6508.0,727.5,323.3,11914.3,45.38,54.62,radio
France Musique,2013-02-10,3729.1,4457.7,394.1,307.1,8186.8,45.55,54.45,radio
France Musique,2013-02-17,6147.4,6157.0,778.2,234.0,12304.4,49.96,50.04,radio
France Musique,2013-02-24,6759.6,7548.0,345.0,251.0,14307.6,47.25,52.75,radio
France Musique,2013-03-03,4527.2,6831.5,358.2,419.2,11358.7,39.86,60.14,radio
France Musique,2013-03-10,5368.4,5950.6,709.2,166.3,11319.0,47.43,52.57,radio
France Musique,2013-03-17,4153.4,5275.4,196.1,115.6,9428.9,44.05,55.95,radio
France Musique,2013-03-24,875.8,1035.1,120.9,57.9,1910.9,45.83,54.17,radio
France Musique,2013-03-31,2035.0,2588.9,180.4,50.5,4623.9,44.01,55.99,radio
France Musique,2013-04-07,585.0,783.3,65.8,39.8,1368.4,42.75,57.25,radio
France Musique,2013-04-14,4382.5,5356.3,607.6,295.6,9738.8,45.0,55.0,radio
France Musique,2013-04-21,1185.1,1654.9,215.5,70.8,2840.0,41.73,58.27,radio
France Musique,2013-04-28,980.7,1135.1,147.3,73.0,2115.8,46.35,53.65,radio
France Musique,2013-05-05,4638.2,6486.4,358.4,130.0,11124.6,41.69,58.31,radio
France Musique,2013-05-12,1380.0,1694.2,190.7,128.0,3074.3,44.89,55.11,radio
France Musique,2013-05-19,1308.1,1788.9,146.1,58.2,3096.9,42.24,57.76,radio
France Musique,2013-05-26,5885.9,8299.5,936.5,480.7,14185.4,41.49,58.51,radio
France Musique,2013-06-02,4625.1,6313.6,446.1,314.8,10938.6,42.28,57.72,radio
France Musique,2013-06-09,5854.8,6996.5,985.1,523.6,12851.3,45.56,54.44,radio
France Musique,2013-06-16,4319.1,5037.2,296.9,313.8,9356.3,46.16,53.84,radio
France Musique,2013-06-23,771.2,892.9,36.3,72.4,1664.0,46.34,53.66,radio
France Musique,2013-06-30,1988.0,2593.7,279.4,218.0,4581.7,43.39,56.61,radio
France Musique,2013-07-07,5449.6,6845.8,574.3,263.4,12295.4,44.32,55.68,radio
France Musique,2013-07-14,5528.7,6231.1,493.1,410.6,11759.8,47.01,52.99,radio
France Musique,2013-07-21,4606.1,6359.7,775.7,390.8,10965.8,42.0,58.0,radio
France Musique,2013-07-28,4465.3,5868.2,455.9,487.2,10333.5,43.21,56.79,radio
France Musique,2013-08-04,1771.9,2081.6,259.1,182.1,3853.5,45.98,54.02,radio
France Musique,2013-08-11,6027.4,6835.7,496.2,192.7,12863.1,46.86,53.14,radio
France Musique,2013-08-18,6215.6,7327.1,301.3,397.9,13542.8,45.9,54.1,radio
France Musique,2013-08-25,6516.7,7739.1,324.2,581.4,14255.8,45.71,54.29,radio
France Musique,2013-09-01,486.4,745.2,43.9,47.1,1231.6,39.49,60.51,radio
France Musique,2013-09-08,6429.3,7522.5,1011.3,606.3,13951.9,46.08,53.92,radio
France Musique,2013-09-15,1423.6,2089.3,127.5,145.8,3512.8,40.52,59.48,radio
France Musique,2013-09-22,2805.7,3884.6,394.1,207.5,6690.4,41.94,58.06,radio
France Musique,2013-09-29,3303.2,3754.2,183.5,193.4,7057.5,46.8,53.2,radio
France Musique,2013-10-06,5162.6,6466.1,754.7,555.6,11628.8,44.4,55.6,radio
France Musique,2013-10-13,4756.5,4928.5,744.4,112.9,9685.0,49.11,50.89,radio
France Musique,2013-10-20,3580.8,3803.3,560.7,115.3,7384.0,48.49,51.51,radio
