channel,year,month,date,theme,nb_sujets,pct_sujets,duration_seconds
M6,2015,6,2015-06-01,Sport,13,6.81,362.0
M6,2015,6,2015-06-01,Culture,8,4.52,199.0
M6,2015,6,2015-06-01,Environnement,8,4.01,231.0
M6,2015,6,2015-06-01,Justice,1,2.68,98.0
M6,2015,6,2015-06-01,Santé,1,2.03,113.0
M6,2015,6,2015-06-01,Sciences & Techno,1,0.86,59.0
M6,2015,6,2015-06-01,Météo,0,1.31,75.0
M6,2015,6,2015-06-01,Défense,1,0.58,29.0
M6,2015,6,2015-06-01,Autres,0,0.05,2.0
TF1,2015,7,2015-07-01,Politique intérieure,23,20.54,1137.0
TF1,2015,7,2015-07-01,International,20,16.42,715.0
TF1,2015,7,2015-07-01,Économie,30,13.68,916.0
TF1,2015,7,2015-07-01,Société,25,11.47,704.0
TF1,2015,7,2015-07-01,Faits divers,19,15.24,1014.0
TF1,2015,7,2015-07-01,Sport,11,7.83,531.0
TF1,2015,7,2015-07-01,Culture,5,4.79,250.0
TF1,2015,7,2015-07-01,Environnement,5,4.22,287.0
TF1,2015,7,2015-07-01,Justice,5,2.16,98.0
TF1,2015,7,2015-07-01,Santé,1,1.66,78.0
TF1,2015,7,2015-07-01,Sciences & Techno,0,0.88,50.0
TF1,2015,7,2015-07-01,Météo,0,0.82,58.0
TF1,2015,7,2015-07-01,Défense,2,0.03,2.0
TF1,2015,7,2015-07-01,Autres,0,0.43,30.0
France 2,2015,7,2015-07-01,Politique intérieure,30,21.27,1391.0
France 2,2015,7,2015-07-01,International,18,17.9,931.0
France 2,2015,7,2015-07-01,Économie,31,15.04,721.0
France 2,2015,7,2015-07-01,Société,15,11.36,587.0
France 2,2015,7,2015-07-01,Faits divers,25,10.25,434.0
France 2,2015,7,2015-07-01,Sport,16,7.44,325.0
France 2,2015,7,2015-07-01,Culture,8,5.27,365.0
France 2,2015,7,2015-07-01,Environnement,5,3.47,237.0
France 2,2015,7,2015-07-01,Justice,8,3.32,195.0
France 2,2015,7,2015-07-01,Santé,6,2.17,82.0
France 2,2015,7,2015-07-01,Sciences & Techno,2,0.89,34.0
France 2,2015,7,2015-07-01,Météo,0,1.1,51.0
France 2,2015,7,2015-07-01,Défense,1,0.35,20.0
France 2,2015,7,2015-07-01,Autres,0,0.56,24.0
France 3,2015,7,2015-07-01,Politique intérieure,26,21.65,1441.0
France 3,2015,7,2015-07-01,International,25,17.55,985.0
France 3,2015,7,2015-07-01,Économie,33,14.91,921.0
France 3,2015,7,2015-07-01,Société,15,11.72,765.0
France 3,2015,7,2015-07-01,Faits divers,18,10.31,498.0
France 3,2015,7,2015-07-01,Sport,12,7.83,489.0
France 3,2015,7,2015-07-01,Culture,9,4.6,327.0
France 3,2015,7,2015-07-01,Environnement,2,4.04,268.0
France 3,2015,7,2015-07-01,Justice,3,3.1,149.0
France 3,2015,7,2015-07-01,Santé,0,1.92,110.0
France 3,2015,7,2015-07-01,Sciences & Techno,0,0.67,33.0
France 3,2015,7,2015-07-01,Météo,1,0.25,16.0
France 3,2015,7,2015-07-01,Défense,1,0.32,13.0
France 3,2015,7,2015-07-01,Autres,0,0.41,16.0
Arte,2015,7,2015-07-01,Politique intérieure,32,21.41,1037.0
Arte,2015,7,2015-07-01,International,41,17.51,663.0
Arte,2015,7,2015-07-01,Économie,17,15.35,837.0
Arte,2015,7,2015-07-01,Société,14,11.33,436.0
Arte,2015,7,2015-07-01,Faits divers,27,10.28,462.0
Arte,2015,7,2015-07-01,Sport,15,8.21,395.0
Arte,2015,7,2015-07-01,Culture,10,5.05,271.0
Arte,2015,7,2015-07-01,Environnement,9,4.05,261.0
Arte,2015,7,2015-07-01,Justice,1,2.92,149.0
Arte,2015,7,2015-07-01,Santé,4,1.54,57.0
Arte,2015,7,2015-07-01,Sciences & Techno,2,0.82,44.0
Arte,2015,7,2015-07-01,Météo,1,1.01,39.0
Arte,2015,7,2015-07-01,Défense,1,0.54,25.0
Arte,2015,7,2015-07-01,Autres,1,0.18,9.0
M6,2015,7,2015-07-01,Politique intérieure,35,20.12,1048.0
M6,2015,7,2015-07-01,International,26,17.01,1035.0
M6,2015,7,2015-07-01,Économie,25,13.73,751.0
M6,2015,7,2015-07-01,Société,21,11.15,773.0
M6,2015,7,2015-07-01,Faits divers,22,14.88,923.0
M6,2015,7,2015-07-01,Sport,8,7.56,534.0
M6,2015,7,2015-07-01,Culture,8,5.07,320.0
M6,2015,7,2015-07-01,Environnement,5,3.47,175.0
M6,2015,7,2015-07-01,Justice,8,3.21,197.0
M6,2015,7,2015-07-01,Santé,1,1.63,115.0
M6,2015,7,2015-07-01,Sciences & Techno,2,1.23,82.0
M6,2015,7,2015-07-01,Météo,3,0.79,51.0
M6,2015,7,2015-07-01,Défense,2,0.7,50.0
M6,2015,7,2015-07-01,Autres,0,0.04,2.0
TF1,2015,8,2015-08-01,Politique intérieure,33,20.58,1120.0
TF1,2015,8,2015-08-01,International,22,16.54,647.0
TF1,2015,8,2015-08-01,Économie,21,13.63,794.0
TF1,2015,8,2015-08-01,Société,12,11.3,746.0
TF1,2015,8,2015-08-01,Faits divers,18,15.08,1078.0
TF1,2015,8,2015-08-01,Sport,17,7.15,456.0
TF1,2015,8,2015-08-01,Culture,7,5.04,209.0
TF1,2015,8,2015-08-01,Environnement,6,3.34,221.0
TF1,2015,8,2015-08-01,Justice,1,2.55,138.0
TF1,2015,8,2015-08-01,Santé,3,1.89,117.0
TF1,2015,8,2015-08-01,Sciences & Techno,0,1.28,54.0
TF1,2015,8,2015-08-01,Météo,1,0.72,50.0
TF1,2015,8,2015-08-01,Défense,0,0.12,6.0
TF1,2015,8,2015-08-01,Autres,1,0.47,19.0
France 2,2015,8,2015-08-01,Politique intérieure,43,21.27,1015.0
France 2,2015,8,2015-08-01,International,38,17.61,1246.0
France 2,2015,8,2015-08-01,Économie,22,14.6,902.0
France 2,2015,8,2015-08-01,Société,22,11.1,407.0
France 2,2015,8,2015-08-01,Faits divers,15,10.23,562.0
France 2,2015,8,2015-08-01,Sport,9,8.35,585.0
France 2,2015,8,2015-08-01,Culture,4,4.98,241.0
France 2,2015,8,2015-08-01,Environnement,7,3.36,228.0
France 2,2015,8,2015-08-01,Justice,6,2.71,118.0
France 2,2015,8,2015-08-01,Santé,4,2.18,135.0
France 2,2015,8,2015-08-01,Sciences & Techno,1,0.78,49.0
France 2,2015,8,2015-08-01,Météo,1,0.63,29.0
France 2,2015,8,2015-08-01,Défense,2,0.1,5.0
France 2,2015,8,2015-08-01,Autres,1,0.95,52.0
France 3,2015,8,2015-08-01,Politique intérieure,28,21.83,1363.0
France 3,2015,8,2015-08-01,International,25,16.88,647.0
France 3,2015,8,2015-08-01,Économie,34,14.93,744.0
France 3,2015,8,2015-08-01,Société,15,11.5,501.0
France 3,2015,8,2015-08-01,Faits divers,20,9.13,550.0
France 3,2015,8,2015-08-01,Sport,14,7.78,433.0
France 3,2015,8,2015-08-01,Culture,6,4.82,234.0
France 3,2015,8,2015-08-01,Environnement,5,3.67,191.0
France 3,2015,8,2015-08-01,Justice,1,3.23,197.0
France 3,2015,8,2015-08-01,Santé,1,1.59,86.0
France 3,2015,8,2015-08-01,Sciences & Techno,1,1.12,73.0
France 3,2015,8,2015-08-01,Météo,1,1.09,77.0
France 3,2015,8,2015-08-01,Défense,1,0.55,32.0
France 3,2015,8,2015-08-01,Autres,2,0.56,28.0
Arte,2015,8,2015-08-01,Politique intérieure,43,21.62,1338.0
Arte,2015,8,2015-08-01,International,17,17.65,939.0
Arte,2015,8,2015-08-01,Économie,19,14.13,947.0
Arte,2015,8,2015-08-01,Société,21,11.9,538.0
Arte,2015,8,2015-08-01,Faits divers,15,10.16,595.0
Arte,2015,8,2015-08-01,Sport,18,8.12,415.0
Arte,2015,8,2015-08-01,Culture,8,5.03,248.0
Arte,2015,8,2015-08-01,Environnement,5,4.09,241.0
Arte,2015,8,2015-08-01,Justice,6,2.71,99.0
Arte,2015,8,2015-08-01,Santé,2,2.47,119.0
Arte,2015,8,2015-08-01,Sciences & Techno,2,0.98,36.0
Arte,2015,8,2015-08-01,Météo,4,1.36,53.0
Arte,2015,8,2015-08-01,Défense,1,0.66,44.0
Arte,2015,8,2015-08-01,Autres,1,0.65,37.0
M6,2015,8,2015-08-01,Politique intérieure,22,20.71,909.0
M6,2015,8,2015-08-01,International,29,16.25,1055.0
M6,2015,8,2015-08-01,Économie,18,13.76,534.0
M6,2015,8,2015-08-01,Société,14,11.05,521.0
M6,2015,8,2015-08-01,Faits divers,24,14.62,609.0
M6,2015,8,2015-08-01,Sport,11,7.67,406.0
M6,2015,8,2015-08-01,Culture,10,4.94,241.0
M6,2015,8,2015-08-01,Environnement,10,3.97,220.0
M6,2015,8,2015-08-01,Justice,5,3.38,131.0
M6,2015,8,2015-08-01,Santé,3,1.98,73.0
M6,2015,8,2015-08-01,Sciences & Techno,0,0.9,39.0
M6,2015,8,2015-08-01,Météo,2,1.17,44.0
M6,2015,8,2015-08-01,Défense,1,0.45,30.0
M6,2015,8,2015-08-01,Autres,1,0.59,25.0
TF1,2015,9,2015-09-01,Politique intérieure,39,20.25,1158.0
TF1,2015,9,2015-09-01,International,27,17.11,901.0
TF1,2015,9,2015-09-01,Économie,22,13.71,875.0
TF1,2015,9,2015-09-01,Société,16,11.31,712.0
TF1,2015,9,2015-09-01,Faits divers,30,14.22,802.0
TF1,2015,9,2015-09-01,Sport,6,7.35,430.0
TF1,2015,9,2015-09-01,Culture,6,5.04,258.0
TF1,2015,9,2015-09-01,Environnement,7,3.4,166.0
TF1,2015,9,2015-09-01,Justice,6,2.55,96.0
TF1,2015,9,2015-09-01,Santé,5,1.91,96.0
TF1,2015,9,2015-09-01,Sciences & Techno,3,1.44,87.0
TF1,2015,9,2015-09-01,Météo,1,1.02,57.0
TF1,2015,9,2015-09-01,Défense,2,0.87,40.0
TF1,2015,9,2015-09-01,Autres,3,0.59,40.0
France 2,2015,9,2015-09-01,Politique intérieure,32,21.76,1064.0
France 2,2015,9,2015-09-01,International,26,17.67,686.0
France 2,2015,9,2015-09-01,Économie,26,15.09,847.0
France 2,2015,9,2015-09-01,Société,20,11.49,425.0
France 2,2015,9,2015-09-01,Faits divers,17,9.81,414.0
France 2,2015,9,2015-09-01,Sport,20,8.37,470.0
France 2,2015,9,2015-09-01,Culture,7,4.47,282.0
France 2,2015,9,2015-09-01,Environnement,5,3.86,156.0
France 2,2015,9,2015-09-01,Justice,4,3.11,128.0
France 2,2015,9,2015-09-01,Santé,4,2.09,99.0
France 2,2015,9,2015-09-01,Sciences & Techno,1,0.86,39.0
France 2,2015,9,2015-09-01,Météo,0,1.02,47.0
France 2,2015,9,2015-09-01,Défense,1,0.5,19.0
France 2,2015,9,2015-09-01,Autres,0,0.85,52.0
France 3,2015,9,2015-09-01,Politique intérieure,44,21.93,1442.0
France 3,2015,9,2015-09-01,International,22,17.46,850.0
France 3,2015,9,2015-09-01,Économie,29,14.39,633.0
France 3,2015,9,2015-09-01,Société,16,11.8,439.0
France 3,2015,9,2015-09-01,Faits divers,20,9.87,665.0
France 3,2015,9,2015-09-01,Sport,18,7.9,386.0
France 3,2015,9,2015-09-01,Culture,8,4.46,305.0
France 3,2015,9,2015-09-01,Environnement,2,3.7,158.0
France 3,2015,9,2015-09-01,Justice,2,2.39,142.0
France 3,2015,9,2015-09-01,Santé,5,1.75,73.0
France 3,2015,9,2015-09-01,Sciences & Techno,2,0.84,32.0
France 3,2015,9,2015-09-01,Météo,2,1.04,40.0
France 3,2015,9,2015-09-01,Défense,1,0.53,22.0
France 3,2015,9,2015-09-01,Autres,1,0.82,32.0
Arte,2015,9,2015-09-01,Politique intérieure,36,21.61,1167.0
Arte,2015,9,2015-09-01,International,21,17.45,759.0
Arte,2015,9,2015-09-01,Économie,19,15.02,983.0
Arte,2015,9,2015-09-01,Société,22,11.96,712.0
Arte,2015,9,2015-09-01,Faits divers,14,9.67,477.0
Arte,2015,9,2015-09-01,Sport,10,7.23,337.0
Arte,2015,9,2015-09-01,Culture,7,4.93,326.0
Arte,2015,9,2015-09-01,Environnement,11,3.75,156.0
Arte,2015,9,2015-09-01,Justice,4,2.84,156.0
Arte,2015,9,2015-09-01,Santé,2,1.91,80.0
Arte,2015,9,2015-09-01,Sciences & Techno,0,1.0,42.0
Arte,2015,9,2015-09-01,Météo,2,0.59,28.0
Arte,2015,9,2015-09-01,Défense,1,0.19,14.0
Arte,2015,9,2015-09-01,Autres,1,0.67,46.0
M6,2015,9,2015-09-01,Politique intérieure,31,20.9,997.0
M6,2015,9,2015-09-01,International,28,16.69,794.0
M6,2015,9,2015-09-01,Économie,19,14.19,755.0
M6,2015,9,2015-09-01,Société,13,11.42,683.0
M6,2015,9,2015-09-01,Faits divers,28,14.72,686.0
M6,2015,9,2015-09-01,Sport,6,7.52,295.0
M6,2015,9,2015-09-01,Culture,11,4.76,227.0
M6,2015,9,2015-09-01,Environnement,5,3.88,268.0
M6,2015,9,2015-09-01,Justice,3,2.77,126.0
M6,2015,9,2015-09-01,Santé,4,2.03,127.0
M6,2015,9,2015-09-01,Sciences & Techno,0,1.02,68.0
M6,2015,9,2015-09-01,Météo,2,1.05,60.0
M6,2015,9,2015-09-01,Défense,1,0.61,24.0
M6,2015,9,2015-09-01,Autres,1,0.32,20.0
TF1,2015,10,2015-10-01,Politique intérieure,41,20.44,1302.0
TF1,2015,10,2015-10-01,International,19,16.52,851.0
TF1,2015,10,2015-10-01,Économie,18,13.78,611.0
TF1,2015,10,2015-10-01,Société,17,11.2,676.0
TF1,2015,10,2015-10-01,Faits divers,24,14.54,702.0
TF1,2015,10,2015-10-01,Sport,12,7.85,480.0
TF1,2015,10,2015-10-01,Culture,5,4.96,355.0
TF1,2015,10,2015-10-01,Environnement,9,3.74,256.0
TF1,2015,10,2015-10-01,Justice,2,2.71,143.0
TF1,2015,10,2015-10-01,Santé,2,2.23,149.0
TF1,2015,10,2015-10-01,Sciences & Techno,2,1.47,94.0
TF1,2015,10,2015-10-01,Météo,0,1.34,70.0
TF1,2015,10,2015-10-01,Défense,0,0.76,44.0
TF1,2015,10,2015-10-01,Autres,1,0.11,5.0
France 2,2015,10,2015-10-01,Politique intérieure,39,21.9,1397.0
France 2,2015,10,2015-10-01,International,25,17.99,742.0
France 2,2015,10,2015-10-01,Économie,22,14.98,613.0
France 2,2015,10,2015-10-01,Société,20,11.75,489.0
France 2,2015,10,2015-10-01,Faits divers,19,10.01,415.0
France 2,2015,10,2015-10-01,Sport,11,7.8,367.0
France 2,2015,10,2015-10-01,Culture,7,4.77,204.0
France 2,2015,10,2015-10-01,Environnement,5,4.34,174.0
France 2,2015,10,2015-10-01,Justice,4,2.6,162.0
France 2,2015,10,2015-10-01,Santé,4,1.51,74.0
France 2,2015,10,2015-10-01,Sciences & Techno,3,1.2,83.0
France 2,2015,10,2015-10-01,Météo,1,0.75,40.0
France 2,2015,10,2015-10-01,Défense,1,1.03,51.0
France 2,2015,10,2015-10-01,Autres,1,0.53,35.0
France 3,2015,10,2015-10-01,Politique intérieure,42,21.09,993.0
France 3,2015,10,2015-10-01,International,23,17.19,969.0
France 3,2015,10,2015-10-01,Économie,25,14.63,539.0
France 3,2015,10,2015-10-01,Société,20,12.18,788.0
France 3,2015,10,2015-10-01,Faits divers,18,9.39,659.0
France 3,2015,10,2015-10-01,Sport,12,8.21,395.0
France 3,2015,10,2015-10-01,Culture,4,5.47,256.0
France 3,2015,10,2015-10-01,Environnement,6,4.17,232.0
France 3,2015,10,2015-10-01,Justice,2,2.55,95.0
France 3,2015,10,2015-10-01,Santé,2,1.83,110.0
France 3,2015,10,2015-10-01,Sciences & Techno,1,1.08,75.0
France 3,2015,10,2015-10-01,Météo,1,0.58,25.0
France 3,2015,10,2015-10-01,Défense,2,0.66,44.0
France 3,2015,10,2015-10-01,Autres,0,0.1,5.0
Arte,2015,10,2015-10-01,Politique intérieure,33,21.19,1083.0
Arte,2015,10,2015-10-01,International,28,17.68,936.0
Arte,2015,10,2015-10-01,Économie,20,14.98,754.0
Arte,2015,10,2015-10-01,Société,22,11.91,687.0
Arte,2015,10,2015-10-01,Faits divers,14,9.33,528.0
Arte,2015,10,2015-10-01,Sport,11,7.7,428.0
Arte,2015,10,2015-10-01,Culture,9,5.42,388.0
Arte,2015,10,2015-10-01,Environnement,6,3.77,141.0
Arte,2015,10,2015-10-01,Justice,6,2.92,110.0
Arte,2015,10,2015-10-01,Santé,3,1.47,54.0
Arte,2015,10,2015-10-01,Sciences & Techno,2,1.07,52.0
Arte,2015,10,2015-10-01,Météo,3,0.45,30.0
Arte,2015,10,2015-10-01,Défense,1,0.37,26.0
Arte,2015,10,2015-10-01,Autres,2,0.38,24.0
M6,2015,10,2015-10-01,Politique intérieure,32,19.84,785.0
M6,2015,10,2015-10-01,International,36,16.44,1058.0
M6,2015,10,2015-10-01,Économie,29,13.71,572.0
M6,2015,10,2015-10-01,Société,21,11.0,508.0
M6,2015,10,2015-10-01,Faits divers,27,14.75,687.0
M6,2015,10,2015-10-01,Sport,14,7.27,343.0
M6,2015,10,2015-10-01,Culture,7,4.76,316.0
M6,2015,10,2015-10-01,Environnement,4,3.76,238.0
M6,2015,10,2015-10-01,Justice,3,2.87,203.0
M6,2015,10,2015-10-01,Santé,4,2.01,140.0
M6,2015,10,2015-10-01,Sciences & Techno,0,1.28,59.0
M6,2015,10,2015-10-01,Météo,3,0.47,31.0
M6,2015,10,2015-10-01,Défense,1,0.1,5.0
M6,2015,10,2015-10-01,Autres,2,0.46,22.0
TF1,2015,11,2015-11-01,Politique intérieure,36,19.82,1232.0
TF1,2015,11,2015-11-01,International,21,16.78,724.0
TF1,2015,11,2015-11-01,Économie,22,13.58,904.0
TF1,2015,11,2015-11-01,Société,16,11.27,742.0
TF1,2015,11,2015-11-01,Faits divers,23,15.21,1015.0
TF1,2015,11,2015-11-01,Sport,12,7.7,432.0
TF1,2015,11,2015-11-01,Culture,6,5.0,200.0
TF1,2015,11,2015-11-01,Environnement,5,4.02,204.0
TF1,2015,11,2015-11-01,Justice,2,2.99,150.0
TF1,2015,11,2015-11-01,Santé,2,2.0,108.0
TF1,2015,11,2015-11-01,Sciences & Techno,3,0.82,47.0
TF1,2015,11,2015-11-01,Météo,0,0.35,15.0
TF1,2015,11,2015-11-01,Défense,0,0.35,13.0
TF1,2015,11,2015-11-01,Autres,0,0.62,29.0
France 2,2015,11,2015-11-01,Politique intérieure,30,21.6,1107.0
France 2,2015,11,2015-11-01,International,26,17.99,1264.0
France 2,2015,11,2015-11-01,Économie,16,14.88,646.0
France 2,2015,11,2015-11-01,Société,19,11.59,696.0
France 2,2015,11,2015-11-01,Faits divers,14,10.26,601.0
France 2,2015,11,2015-11-01,Sport,10,7.56,323.0
France 2,2015,11,2015-11-01,Culture,11,4.65,252.0
France 2,2015,11,2015-11-01,Environnement,8,3.8,175.0
France 2,2015,11,2015-11-01,Justice,3,3.08,214.0
France 2,2015,11,2015-11-01,Santé,2,2.13,120.0
France 2,2015,11,2015-11-01,Sciences & Techno,1,0.26,18.0
France 2,2015,11,2015-11-01,Météo,1,0.87,47.0
France 2,2015,11,2015-11-01,Défense,1,0.25,13.0
France 2,2015,11,2015-11-01,Autres,2,0.65,39.0
France 3,2015,11,2015-11-01,Politique intérieure,26,21.45,928.0
France 3,2015,11,2015-11-01,International,27,17.95,701.0
France 3,2015,11,2015-11-01,Économie,24,14.9,764.0
France 3,2015,11,2015-11-01,Société,18,11.44,433.0
France 3,2015,11,2015-11-01,Faits divers,11,10.2,580.0
France 3,2015,11,2015-11-01,Sport,17,8.04,479.0
France 3,2015,11,2015-11-01,Culture,7,4.99,335.0
France 3,2015,11,2015-11-01,Environnement,2,4.08,193.0
France 3,2015,11,2015-11-01,Justice,7,2.88,201.0
France 3,2015,11,2015-11-01,Santé,2,2.18,119.0
France 3,2015,11,2015-11-01,Sciences & Techno,3,0.94,45.0
France 3,2015,11,2015-11-01,Météo,1,0.74,35.0
France 3,2015,11,2015-11-01,Défense,2,0.34,18.0
France 3,2015,11,2015-11-01,Autres,1,0.16,10.0
Arte,2015,11,2015-11-01,Politique intérieure,39,21.32,1062.0
Arte,2015,11,2015-11-01,International,30,17.36,784.0
Arte,2015,11,2015-11-01,Économie,25,14.76,780.0
Arte,2015,11,2015-11-01,Société,22,11.25,669.0
Arte,2015,11,2015-11-01,Faits divers,10,9.77,410.0
Arte,2015,11,2015-11-01,Sport,13,7.92,540.0
Arte,2015,11,2015-11-01,Culture,10,4.88,184.0
Arte,2015,11,2015-11-01,Environnement,9,3.97,149.0
Arte,2015,11,2015-11-01,Justice,3,2.36,151.0
Arte,2015,11,2015-11-01,Santé,2,1.76,84.0
Arte,2015,11,2015-11-01,Sciences & Techno,0,1.22,44.0
Arte,2015,11,2015-11-01,Météo,3,1.32,50.0
Arte,2015,11,2015-11-01,Défense,0,0.24,11.0
Arte,2015,11,2015-11-01,Autres,1,0.43,16.0
M6,2015,11,2015-11-01,Politique intérieure,40,19.91,1110.0
M6,2015,11,2015-11-01,International,18,16.51,1004.0
M6,2015,11,2015-11-01,Économie,20,13.58,935.0
M6,2015,11,2015-11-01,Société,19,11.4,654.0
M6,2015,11,2015-11-01,Faits divers,26,14.98,741.0
M6,2015,11,2015-11-01,Sport,8,7.61,380.0
M6,2015,11,2015-11-01,Culture,7,4.54,257.0
M6,2015,11,2015-11-01,Environnement,2,3.33,121.0
M6,2015,11,2015-11-01,Justice,3,3.18,158.0
M6,2015,11,2015-11-01,Santé,6,1.8,127.0
M6,2015,11,2015-11-01,Sciences & Techno,0,0.77,46.0
M6,2015,11,2015-11-01,Météo,2,1.01,64.0
M6,2015,11,2015-11-01,Défense,1,0.09,4.0
M6,2015,11,2015-11-01,Autres,1,0.21,14.0
TF1,2015,12,2015-12-01,Politique intérieure,41,20.18,942.0
TF1,2015,12,2015-12-01,International,24,16.18,1032.0
TF1,2015,12,2015-12-01,Économie,28,14.31,565.0
TF1,2015,12,2015-12-01,Société,19,11.53,453.0
TF1,2015,12,2015-12-01,Faits divers,31,14.96,801.0
TF1,2015,12,2015-12-01,Sport,10,7.01,273.0
TF1,2015,12,2015-12-01,Culture,11,4.93,323.0
TF1,2015,12,2015-12-01,Environnement,4,4.03,184.0
TF1,2015,12,2015-12-01,Justice,4,2.82,113.0
TF1,2015,12,2015-12-01,Santé,1,2.13,141.0
TF1,2015,12,2015-12-01,Sciences & Techno,2,0.53,24.0
TF1,2015,12,2015-12-01,Météo,1,1.3,53.0
TF1,2015,12,2015-12-01,Défense,0,0.15,6.0
TF1,2015,12,2015-12-01,Autres,0,0.3,11.0
France 2,2015,12,2015-12-01,Politique intérieure,23,21.41,927.0
France 2,2015,12,2015-12-01,International,21,18.04,1094.0
France 2,2015,12,2015-12-01,Économie,26,14.13,725.0
France 2,2015,12,2015-12-01,Société,20,12.09,437.0
France 2,2015,12,2015-12-01,Faits divers,13,10.09,697.0
France 2,2015,12,2015-12-01,Sport,11,8.16,459.0
France 2,2015,12,2015-12-01,Culture,3,4.83,205.0
France 2,2015,12,2015-12-01,Environnement,8,3.66,196.0
France 2,2015,12,2015-12-01,Justice,5,2.49,115.0
France 2,2015,12,2015-12-01,Santé,3,2.0,72.0
France 2,2015,12,2015-12-01,Sciences & Techno,2,1.19,46.0
France 2,2015,12,2015-12-01,Météo,0,0.67,41.0
France 2,2015,12,2015-12-01,Défense,1,0.81,35.0
France 2,2015,12,2015-12-01,Autres,0,0.81,52.0
France 3,2015,12,2015-12-01,Politique intérieure,34,21.87,1053.0
France 3,2015,12,2015-12-01,International,29,17.35,730.0
France 3,2015,12,2015-12-01,Économie,25,14.24,875.0
France 3,2015,12,2015-12-01,Société,17,11.45,578.0
France 3,2015,12,2015-12-01,Faits divers,15,10.11,635.0
France 3,2015,12,2015-12-01,Sport,9,8.5,436.0
France 3,2015,12,2015-12-01,Culture,6,5.0,182.0
France 3,2015,12,2015-12-01,Environnement,5,4.18,171.0
France 3,2015,12,2015-12-01,Justice,5,2.89,207.0
France 3,2015,12,2015-12-01,Santé,4,2.24,107.0
France 3,2015,12,2015-12-01,Sciences & Techno,2,1.21,58.0
France 3,2015,12,2015-12-01,Météo,1,0.62,36.0
France 3,2015,12,2015-12-01,Défense,3,1.02,62.0
France 3,2015,12,2015-12-01,Autres,0,0.56,27.0
Arte,2015,12,2015-12-01,Politique intérieure,23,21.37,777.0
Arte,2015,12,2015-12-01,International,28,17.88,1036.0
Arte,2015,12,2015-12-01,Économie,23,14.97,712.0
Arte,2015,12,2015-12-01,Société,14,11.34,640.0
Arte,2015,12,2015-12-01,Faits divers,11,9.79,634.0
Arte,2015,12,2015-12-01,Sport,15,7.46,476.0
Arte,2015,12,2015-12-01,Culture,3,4.6,249.0
Arte,2015,12,2015-12-01,Environnement,10,3.64,255.0
Arte,2015,12,2015-12-01,Justice,10,3.34,161.0
Arte,2015,12,2015-12-01,Santé,2,1.92,121.0
Arte,2015,12,2015-12-01,Sciences & Techno,2,1.22,68.0
Arte,2015,12,2015-12-01,Météo,2,1.6,100.0
Arte,2015,12,2015-12-01,Défense,0,0.96,42.0
Arte,2015,12,2015-12-01,Autres,1,0.46,33.0
M6,2015,12,2015-12-01,Politique intérieure,30,20.62,1024.0
M6,2015,12,2015-12-01,International,19,16.99,1038.0
M6,2015,12,2015-12-01,Économie,23,13.77,863.0
M6,2015,12,2015-12-01,Société,20,11.01,751.0
M6,2015,12,2015-12-01,Faits divers,25,14.52,528.0
M6,2015,12,2015-12-01,Sport,11,7.05,423.0
M6,2015,12,2015-12-01,Culture,7,4.78,259.0
M6,2015,12,2015-12-01,Environnement,6,4.01,204.0
M6,2015,12,2015-12-01,Justice,4,2.67,135.0
M6,2015,12,2015-12-01,Santé,3,2.46,90.0
M6,2015,12,2015-12-01,Sciences & Techno,3,0.97,50.0
M6,2015,12,2015-12-01,Météo,2,0.85,44.0
M6,2015,12,2015-12-01,Défense,3,0.47,34.0
M6,2015,12,2015-12-01,Autres,0,0.47,22.0
TF1,2016,1,2016-01-01,Politique intérieure,23,19.57,796.0
TF1,2016,1,2016-01-01,International,28,17.08,836.0
TF1,2016,1,2016-01-01,Économie,17,13.67,548.0
TF1,2016,1,2016-01-01,Société,11,11.3,787.0
TF1,2016,1,2016-01-01,Faits divers,24,14.8,592.0
TF1,2016,1,2016-01-01,Sport,11,7.28,416.0
TF1,2016,1,2016-01-01,Culture,5,4.8,270.0
TF1,2016,1,2016-01-01,Environnement,7,3.93,196.0
TF1,2016,1,2016-01-01,Justice,5,3.24,228.0
TF1,2016,1,2016-01-01,Santé,4,1.54,109.0
TF1,2016,1,2016-01-01,Sciences & Techno,1,1.11,66.0
TF1,2016,1,2016-01-01,Météo,3,0.97,60.0
TF1,2016,1,2016-01-01,Défense,0,0.89,36.0
TF1,2016,1,2016-01-01,Autres,0,0.35,24.0
France 2,2016,1,2016-01-01,Politique intérieure,27,21.84,1435.0
France 2,2016,1,2016-01-01,International,24,17.46,1180.0
France 2,2016,1,2016-01-01,Économie,25,14.87,833.0
France 2,2016,1,2016-01-01,Société,22,11.78,503.0
France 2,2016,1,2016-01-01,Faits divers,20,9.75,652.0
France 2,2016,1,2016-01-01,Sport,11,7.82,430.0
France 2,2016,1,2016-01-01,Culture,7,4.95,224.0
France 2,2016,1,2016-01-01,Environnement,6,4.04,161.0
France 2,2016,1,2016-01-01,Justice,5,2.66,185.0
France 2,2016,1,2016-01-01,Santé,5,2.0,85.0
France 2,2016,1,2016-01-01,Sciences & Techno,2,1.09,77.0
France 2,2016,1,2016-01-01,Météo,0,0.29,19.0
France 2,2016,1,2016-01-01,Défense,0,0.69,28.0
France 2,2016,1,2016-01-01,Autres,0,0.41,20.0
